1,6017,,2018-04-28,,,SAMN07291559,PLATE1,,S.AUR,C,HUMAN,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,2018-04-30 08:53:06,CEFOXI, =       8,RESIST,CEFTRA,<=    0.25,SUSC,CLINDA,<=    0.25,SUSC,DAPTOM,<=     0.5,SUSC,DOXCYC,<=       1,SUSC,ERYTHR, =     0.5,SUSC,GENTAM,<=       2,SUSC,LEVOFL, =       8,RESIST,LINEZO, =       4,SUSC,MUPIRO,<=       4,NOINTP,OXACIL, =       1,SUSC,PENICL,>       2,RESIST,RIFAMP,<=     0.5,SUSC,TETRAC,<=       1,SUSC,TMPSXT, =       1,SUSC,VANCOM,<=     0.5,SUSC
2,6017,,2018-04-28,,,SAMN07291558,PLATE1,,S.AUR,C,HUMAN,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,2018-04-30 08:55:08,CEFOXI,>      16,RESIST,CEFTRA, =     0.5,SUSC,CLINDA,<=    0.25,RESIST,DAPTOM, =       2,RESIST,DOXCYC,<=       1,SUSC,ERYTHR,>       8,RESIST,GENTAM,<=       2,SUSC,LEVOFL,>      16,RESIST,LINEZO, =       4,SUSC,MUPIRO,<=       4,NOINTP,OXACIL, =       1,SUSC,PENICL,>       2,RESIST,RIFAMP,<=     0.5,SUSC,TETRAC,<=       1,SUSC,TMPSXT,<=     0.5,SUSC,VANCOM, =       4,SUSIE
3,6017,,2018-04-28,,,SAMN07291554,PLATE1,,S.AUR,C,HUMAN,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,2018-04-30 09:01:08,CEFOXI, =       8,RESIST,CEFTRA,<=    0.25,SUSC,CLINDA,>      16,RESIST,DAPTOM, =       1,SUSC,DOXCYC,<=       1,SUSC,ERYTHR,>       8,RESIST,GENTAM,<=       2,SUSC,LEVOFL, =       4,RESIST,LINEZO, =       2,SUSC,MUPIRO,<=       4,NOINTP,OXACIL,<=    0.25,SUSC,PENICL,<=    0.06,SUSC,RIFAMP,<=     0.5,SUSC,TETRAC,<=       1,SUSC,TMPSXT,<=     0.5,SUSC,VANCOM, =       2,SUSC
4,6017,,2018-04-28,,,SAMN07291557,PLATE1,,S.AUR,C,HUMAN,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,2018-04-30 09:04:06,CEFOXI, =       4,SUSC,CEFTRA,<=    0.25,SUSC,CLINDA,<=    0.25,SUSC,DAPTOM,<=     0.5,SUSC,DOXCYC,<=       1,SUSC,ERYTHR, =     0.5,SUSC,GENTAM,<=       2,SUSC,LEVOFL,<=     0.5,SUSC,LINEZO, =       4,SUSC,MUPIRO,<=       4,NOINTP,OXACIL, =     0.5,SUSC,PENICL,>       2,RESIST,RIFAMP,<=     0.5,SUSC,TETRAC,<=       1,SUSC,TMPSXT,<=     0.5,SUSC,VANCOM,<=     0.5,SUSC
5,6017,,2018-04-28,,,SAMN07291555,PLATE1,,S.AUR,C,HUMAN,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,2018-04-30 09:06:07,CEFOXI, =       8,RESIST,CEFTRA,<=    0.25,SUSC,CLINDA,<=    0.25,SUSC,DAPTOM, =       2,RESIST,DOXCYC,<=       1,SUSC,ERYTHR, =     0.5,SUSC,GENTAM,<=       2,SUSC,LEVOFL, =       8,RESIST,LINEZO, =       2,SUSC,MUPIRO,<=       4,NOINTP,OXACIL,<=    0.25,SUSC,PENICL, =       1,RESIST,RIFAMP,<=     0.5,SUSC,TETRAC,<=       1,SUSC,TMPSXT,<=     0.5,SUSC,VANCOM, =       4,SUSIE
6,6017,,2018-06-04,,,SAMN07291565,PLATE1,,S.AUR,C,HUMAN,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,2018-06-06 07:53:06,CEFOXI, =       8,RESIST,CEFTRA,<=    0.25,SUSC,CLINDA,<=    0.25,RESIST,DAPTOM,<=     0.5,SUSC,DOXCYC,<=       1,SUSC,ERYTHR,>       8,RESIST,GENTAM,<=       2,SUSC,LEVOFL,<=     0.5,SUSC,LINEZO, =       4,SUSC,MUPIRO,<=       4,NOINTP,OXACIL, =       4,RESIST,PENICL,>       2,RESIST,RIFAMP,<=     0.5,SUSC,TETRAC,<=       1,SUSC,TMPSXT,<=     0.5,SUSC,VANCOM, =       1,SUSC
7,6017,,2018-06-04,,,SAMN04901613,PLATE1,,S.AUR,C,HUMAN,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,2018-06-06 07:55:07,CEFOXI, =      16,RESIST,CEFTRA, =       1,SUSC,CLINDA,<=    0.25,SUSC,DAPTOM, =       2,RESIST,DOXCYC,<=       1,SUSC,ERYTHR,<=    0.25,SUSC,GENTAM,<=       2,SUSC,LEVOFL, =       4,RESIST,LINEZO, =       2,SUSC,MUPIRO,<=       4,NOINTP,OXACIL, =      16,RESIST,PENICL, =     0.5,RESIST,RIFAMP,<=     0.5,SUSC,TETRAC,<=       1,SUSC,TMPSXT,<=     0.5,SUSC,,,
8,6017,,2018-06-04,,,SAMN04901609,PLATE1,,S.AUR,C,HUMAN,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,2018-06-06 07:56:05,CEFOXI,>      16,RESIST,CEFTRA, =       1,SUSC,CLINDA,>      16,RESIST,DAPTOM, =       2,RESIST,DOXCYC, =       8,SUSIE,ERYTHR,>       8,RESIST,GENTAM,>      32,RESIST,LEVOFL, =       4,RESIST,LINEZO,<=       1,SUSC,MUPIRO,<=       4,NOINTP,OXACIL,>      16,RESIST,PENICL,>       2,RESIST,RIFAMP,>       8,RESIST,TETRAC,>      16,RESIST,TMPSXT,<=     0.5,SUSC,,,
9,6017,,2018-06-04,,,SAMN04901606,PLATE1,,S.AUR,C,HUMAN,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,2018-06-06 07:57:06,CEFOXI, =      16,RESIST,CEFTRA, =       1,SUSC,CLINDA,<=    0.25,SUSC,DAPTOM, =       2,RESIST,DOXCYC,<=       1,SUSC,ERYTHR,>       8,RESIST,GENTAM,<=       2,SUSC,LEVOFL, =       4,RESIST,LINEZO, =       2,SUSC,MUPIRO,<=       4,NOINTP,OXACIL, =       4,RESIST,PENICL, =     0.5,RESIST,RIFAMP,<=     0.5,SUSC,TETRAC,<=       1,SUSC,TMPSXT,<=     0.5,SUSC,,,
10,6017,,2018-06-04,,,SAMN07291563,PLATE1,,S.AUR,C,HUMAN,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,2018-06-06 07:59:06,CEFOXI, =      16,RESIST,CEFTRA,<=    0.25,SUSC,CLINDA,<=    0.25,RESIST,DAPTOM,<=     0.5,SUSC,DOXCYC, =      16,RESIST,ERYTHR,>       8,RESIST,GENTAM,<=       2,SUSC,LEVOFL,<=     0.5,SUSC,LINEZO, =       2,SUSC,MUPIRO,<=       4,NOINTP,OXACIL, =       2,SUSC,PENICL,>       2,RESIST,RIFAMP,<=     0.5,SUSC,TETRAC,>      16,RESIST,TMPSXT,<=     0.5,SUSC,VANCOM, =       1,SUSC
11,6017,,2018-06-04,,,SAMN07291564,PLATE1,,S.AUR,C,HUMAN,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,2018-06-06 08:01:07,CEFOXI, =       8,RESIST,CEFTRA,<=    0.25,SUSC,CLINDA,<=    0.25,SUSC,DAPTOM,<=     0.5,SUSC,DOXCYC,<=       1,SUSC,ERYTHR, =     0.5,SUSC,GENTAM,<=       2,SUSC,LEVOFL,<=     0.5,SUSC,LINEZO, =       2,SUSC,MUPIRO,<=       4,NOINTP,OXACIL, =       2,SUSC,PENICL,>       2,RESIST,RIFAMP,<=     0.5,SUSC,TETRAC,<=       1,SUSC,TMPSXT,<=     0.5,SUSC,VANCOM,<=     0.5,SUSC
12,6017,,2018-06-04,,,SAMN07291566,PLATE1,,S.AUR,C,HUMAN,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,2018-06-06 08:03:11,CEFOXI, =       8,RESIST,CEFTRA,<=    0.25,SUSC,CLINDA,<=    0.25,SUSC,DAPTOM,<=     0.5,SUSC,DOXCYC,<=       1,SUSC,ERYTHR, =       1,SUSIE,GENTAM,<=       2,SUSC,LEVOFL,<=     0.5,SUSC,LINEZO, =       4,SUSC,MUPIRO,<=       4,NOINTP,OXACIL, =       4,RESIST,PENICL,>       2,RESIST,RIFAMP,<=     0.5,SUSC,TETRAC,<=       1,SUSC,TMPSXT,<=     0.5,SUSC,VANCOM, =       1,SUSC
13,6017,,2018-06-04,,,SAMN07291560,PLATE1,,S.AUR,C,HUMAN,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,2018-06-06 08:06:08,CEFOXI,>      16,RESIST,CEFTRA, =     0.5,SUSC,CLINDA,<=    0.25,RESIST,DAPTOM, =       2,RESIST,DOXCYC,<=       1,SUSC,ERYTHR,>       8,RESIST,GENTAM,<=       2,SUSC,LEVOFL,>      16,RESIST,LINEZO, =       4,SUSC,MUPIRO,<=       4,NOINTP,OXACIL, =       2,SUSC,PENICL, =       2,RESIST,RIFAMP,<=     0.5,SUSC,TETRAC,<=       1,SUSC,TMPSXT,<=     0.5,SUSC,VANCOM, =       4,SUSIE
14,6017,,2018-06-04,,,SAMN04901615,PLATE1,,S.AUR,C,HUMAN,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,2018-06-06 08:08:48,CEFOXI, =       8,RESIST,CEFTRA,<=    0.25,SUSC,CLINDA,<=    0.25,SUSC,DAPTOM, =       4,RESIST,DOXCYC,<=       1,SUSC,ERYTHR,>       8,RESIST,GENTAM,<=       2,SUSC,LEVOFL, =       8,RESIST,LINEZO, =       2,SUSC,MUPIRO,<=       4,NOINTP,OXACIL, =       8,RESIST,PENICL,>       2,RESIST,RIFAMP,<=     0.5,SUSC,TETRAC, =       2,SUSC,TMPSXT,<=     0.5,SUSC,,,
15,6017,,2018-06-04,,,SAMN07291562,PLATE1,,S.AUR,C,HUMAN,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,2018-06-06 08:10:25,CEFOXI, =      16,RESIST,CEFTRA, =     0.5,SUSC,CLINDA,>      16,RESIST,DAPTOM, =       1,SUSC,DOXCYC,<=       1,SUSC,ERYTHR,>       8,RESIST,GENTAM,<=       2,SUSC,LEVOFL,>      16,RESIST,LINEZO, =       2,SUSC,MUPIRO,<=       4,NOINTP,OXACIL, =       2,SUSC,PENICL, =       1,RESIST,RIFAMP,<=     0.5,SUSC,TETRAC,<=       1,SUSC,TMPSXT,<=     0.5,SUSC,VANCOM, =       2,SUSC
16,6017,,2018-06-04,,,SAMN04901605,PLATE1,,S.AUR,C,HUMAN,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,2018-06-06 08:12:08,CEFOXI,>      16,RESIST,CEFTRA, =       1,SUSC,CLINDA,>      16,RESIST,DAPTOM, =       2,RESIST,DOXCYC,<=       1,SUSC,ERYTHR,>       8,RESIST,GENTAM,<=       2,SUSC,LEVOFL,>      16,RESIST,LINEZO, =       4,SUSC,MUPIRO,<=       4,NOINTP,OXACIL,>      16,RESIST,PENICL,>       2,RESIST,RIFAMP,<=     0.5,SUSC,TETRAC,<=       1,SUSC,TMPSXT,<=     0.5,SUSC,,,
17,6017,,2018-06-06,,,SAMN04901616,PLATE1,,S.AUR,C,HUMAN,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,2018-06-08 15:53:07,CEFOXI, =      16,RESIST,CEFTRA, =       1,SUSC,CLINDA,<=    0.25,SUSC,DAPTOM, =       2,RESIST,DOXCYC,<=       1,SUSC,ERYTHR,>       8,RESIST,GENTAM,<=       2,SUSC,LEVOFL,<=     0.5,SUSC,LINEZO, =       2,SUSC,MUPIRO,<=       4,NOINTP,OXACIL, =       8,RESIST,PENICL,>       2,RESIST,RIFAMP,>       8,RESIST,TETRAC,<=       1,SUSC,TMPSXT,<=     0.5,SUSC,,,
18,6017,,2018-06-06,,,SAMN07291561,PLATE1,,S.AUR,C,HUMAN,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,2018-06-08 15:54:07,CEFOXI,>      16,RESIST,CEFTRA, =     0.5,SUSC,CLINDA,<=    0.25,RESIST,DAPTOM, =       2,RESIST,DOXCYC,<=       1,SUSC,ERYTHR,>       8,RESIST,GENTAM,<=       2,SUSC,LEVOFL,>      16,RESIST,LINEZO, =       4,SUSC,MUPIRO,<=       4,NOINTP,OXACIL, =       2,SUSC,PENICL,>       2,RESIST,RIFAMP,<=     0.5,SUSC,TETRAC,<=       1,SUSC,TMPSXT,<=     0.5,SUSC,VANCOM, =       4,SUSIE
19,6017,,2018-06-06,,,SAMN04901618,PLATE1,,S.AUR,C,HUMAN,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,2018-06-08 15:56:07,CEFOXI,>      16,RESIST,CEFTRA, =       1,SUSC,CLINDA,>      16,RESIST,DAPTOM, =       4,RESIST,DOXCYC,<=       1,SUSC,ERYTHR,>       8,RESIST,GENTAM,<=       2,SUSC,LEVOFL,>      16,RESIST,LINEZO, =       2,SUSC,MUPIRO,>     256,RESIST,OXACIL, =      16,RESIST,PENICL,>       2,RESIST,RIFAMP,<=     0.5,SUSC,TETRAC,<=       1,SUSC,TMPSXT,<=     0.5,SUSC,,,
20,6017,,2018-06-06,,,SAMN04901612,PLATE1,,S.AUR,C,HUMAN,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,2018-06-08 15:57:07,CEFOXI, =       4,SUSC,CEFTRA,<=    0.25,SUSC,CLINDA,<=    0.25,SUSC,DAPTOM, =       1,SUSC,DOXCYC,<=       1,SUSC,ERYTHR,<=    0.25,SUSC,GENTAM,<=       2,SUSC,LEVOFL,<=     0.5,SUSC,LINEZO, =       2,SUSC,MUPIRO,<=       4,NOINTP,OXACIL,<=    0.25,SUSC,PENICL, =    0.25,RESIST,RIFAMP, =       2,SUSIE,TETRAC,<=       1,SUSC,TMPSXT,<=     0.5,SUSC,,,
21,6017,,2018-06-06,,,SAMN04901610,PLATE1,,S.AUR,C,HUMAN,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,2018-06-08 15:59:06,CEFOXI,>      16,RESIST,CEFTRA, =       1,SUSC,CLINDA,>      16,RESIST,DAPTOM, =       2,RESIST,DOXCYC,<=       1,SUSC,ERYTHR,>       8,RESIST,GENTAM,<=       2,SUSC,LEVOFL,>      16,RESIST,LINEZO, =       4,SUSC,MUPIRO,<=       4,NOINTP,OXACIL,>      16,RESIST,PENICL,>       2,RESIST,RIFAMP,<=     0.5,SUSC,TETRAC,<=       1,SUSC,TMPSXT,<=     0.5,SUSC,,,
22,6017,,2018-06-20,,,SAMN04901617,PLATE1,,S.AUR,C,HUMAN,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,2018-06-22 17:03:57,CEFOXI,>      16,RESIST,CEFTRA, =       1,SUSC,CLINDA,>      16,RESIST,DAPTOM, =       2,RESIST,DOXCYC,<=       1,SUSC,ERYTHR,>       8,RESIST,GENTAM,<=       2,SUSC,LEVOFL,>      16,RESIST,LINEZO, =       4,SUSC,MUPIRO,<=       4,NOINTP,OXACIL, =      16,RESIST,PENICL,>       2,RESIST,RIFAMP,<=     0.5,SUSC,TETRAC,<=       1,SUSC,TMPSXT,<=     0.5,SUSC,,,
23,6017,,2018-06-20,,,SAMN04901608,PLATE1,,S.AUR,C,HUMAN,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,2018-06-22 17:04:03,CEFOXI, =      16,RESIST,CEFTRA, =       1,SUSC,CLINDA,>      16,RESIST,DAPTOM, =       4,RESIST,DOXCYC,<=       1,SUSC,ERYTHR,>       8,RESIST,GENTAM,<=       2,SUSC,LEVOFL, =       4,RESIST,LINEZO, =       2,SUSC,MUPIRO,>     256,RESIST,OXACIL,>      16,RESIST,PENICL,>       2,RESIST,RIFAMP,<=     0.5,SUSC,TETRAC,<=       1,SUSC,TMPSXT,<=     0.5,SUSC,,,
24,6017,,2018-06-20,,,SAMN04901611,PLATE1,,S.AUR,C,HUMAN,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,2018-06-22 17:04:08,CEFOXI,>      16,RESIST,CEFTRA, =       1,SUSC,CLINDA,<=    0.25,SUSC,DAPTOM, =       4,RESIST,DOXCYC, =       4,SUSC,ERYTHR, =       1,SUSC,GENTAM, =      16,RESIST,LEVOFL,>      16,RESIST,LINEZO, =       2,SUSC,MUPIRO,<=       4,NOINTP,OXACIL, =       8,RESIST,PENICL,>       2,RESIST,RIFAMP, =       1,SUSC,TETRAC,>      16,RESIST,TMPSXT,>       8,RESIST,,,
25,6017,,2018-07-03,,,SAMN07291568,PLATE1,,S.AUR,C,HUMAN,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,2018-07-05 07:52:14,CEFOXI, =      16,RESIST,CEFTRA, =     0.5,SUSC,CLINDA,<=    0.25,SUSC,DAPTOM,<=     0.5,SUSC,DOXCYC,<=       1,SUSC,ERYTHR,>       8,RESIST,GENTAM,<=       2,SUSC,LEVOFL,<=     0.5,SUSC,LINEZO, =       2,SUSC,MUPIRO,<=       4,NOINTP,OXACIL, =       4,RESIST,PENICL,>       2,RESIST,RIFAMP,<=     0.5,SUSC,TETRAC,<=       1,SUSC,TMPSXT,<=     0.5,SUSC,VANCOM,<=     0.5,SUSC
26,6017,,2018-07-14,,,SAMN07291569,PLATE1,,S.AUR,C,HUMAN,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,2018-07-16 09:07:09,CEFOXI, =      16,RESIST,CEFTRA,<=    0.25,SUSC,CLINDA,<=    0.25,RESIST,DAPTOM,<=     0.5,SUSC,DOXCYC,<=       1,SUSC,ERYTHR,>       8,RESIST,GENTAM,<=       2,SUSC,LEVOFL,<=     0.5,SUSC,LINEZO, =       2,SUSC,MUPIRO,<=       4,NOINTP,OXACIL, =       4,RESIST,PENICL,>       2,RESIST,RIFAMP,<=     0.5,SUSC,TETRAC,<=       1,SUSC,TMPSXT,<=     0.5,SUSC,VANCOM,<=     0.5,SUSC
27,6017,,2018-07-18,,,SAMN07291567,PLATE1,,S.AUR,C,HUMAN,,,,,,,0,0,,,,,,,,,,,,,,,,,,,,2018-07-20 07:58:06,CEFOXI, =       8,RESIST,CEFTRA,<=    0.25,SUSC,CLINDA,>      16,RESIST,DAPTOM, =       4,RESIST,DOXCYC,<=       1,SUSC,ERYTHR,>       8,RESIST,GENTAM,>      32,RESIST,LEVOFL,>      16,RESIST,LINEZO, =       4,SUSC,MUPIRO,<=       4,NOINTP,OXACIL, =       4,RESIST,PENICL,>       2,RESIST,RIFAMP, =       8,RESIST,TETRAC,<=       1,SUSC,TMPSXT,<=     0.5,SUSC,VANCOM, =       4,SUSIE
